county_id,ideb_score,ideb_publication_year,ideb_score_status
1200179,4.1,2009,Observado
1200179,3.9,2011,Observado
1200179,4.3,2013,Observado
1200179,4.5,2015,Observado
1200179,4.2,2017,Observado
1200179,4.6,2019,Observado
1200203,3.6,2007,Projetado
1200203,4,2009,Projetado
1200203,4.4,2011,Projetado
1200203,4.6,2013,Projetado
1200203,4.9,2015,Projetado
1200203,5.2,2017,Projetado
1200203,5.5,2019,Projetado
1200203,5.8,2021,Projetado
1200203,3.5,2005,Observado
1200203,3.9,2007,Observado
1200203,4.3,2009,Observado
1200203,4.6,2011,Observado
1200203,4.8,2013,Observado
1200203,5.2,2015,Observado
1200203,5.5,2017,Observado
1200203,5.7,2019,Observado
1200252,3.4,2007,Projetado
1200252,3.7,2009,Projetado
1200252,4.2,2011,Projetado
1200252,4.4,2013,Projetado
1200252,4.7,2015,Projetado
1200252,5,2017,Projetado
1200252,5.3,2019,Projetado
1200252,5.6,2021,Projetado
1200252,3.3,2005,Observado
1200252,3.8,2007,Observado
1200252,4.2,2009,Observado
1200252,4.8,2011,Observado
1200252,4.9,2013,Observado
1200252,5.3,2015,Observado
1200252,5.8,2017,Observado
1200252,6,2019,Observado
1200302,2.8,2007,Projetado
1200302,3.2,2009,Projetado
1200302,3.7,2011,Projetado
1200302,4,2013,Projetado
1200302,4.2,2015,Projetado
1200302,4.5,2017,Projetado
1200302,4.9,2019,Projetado
1200302,5.2,2021,Projetado
1200302,2.7,2005,Observado
1200302,3.2,2007,Observado
1200302,3.5,2009,Observado
1200302,4.1,2011,Observado
1200302,4.7,2013,Observado
1200302,4.9,2015,Observado
1200302,5.5,2017,Observado
1200302,5.2,2019,Observado
1200328,2.1,2007,Projetado
1200328,2.7,2009,Projetado
1200328,3.2,2011,Projetado
1200328,3.5,2013,Projetado
1200328,3.8,2015,Projetado
1200328,4.1,2017,Projetado
1200328,4.4,2019,Projetado
1200328,4.7,2021,Projetado
1200328,1.9,2005,Observado
1200328,3.1,2007,Observado
1200328,2.9,2009,Observado
1200328,3.8,2011,Observado
1200328,4.2,2013,Observado
1200328,4.8,2015,Observado
1200328,4.8,2017,Observado
1200328,4.8,2019,Observado
1200336,2.6,2007,Projetado
1200336,2.9,2009,Projetado
1200336,3.3,2011,Projetado
1200336,3.6,2013,Projetado
1200336,3.9,2015,Projetado
1200336,4.2,2017,Projetado
1200336,4.5,2019,Projetado
1200336,4.8,2021,Projetado
1200336,2.5,2005,Observado
1200336,2.8,2007,Observado
1200336,3.5,2009,Observado
1200336,4.1,2011,Observado
1200336,4.5,2013,Observado
1200336,4.5,2015,Observado
1200336,5.2,2017,Observado
1200336,5.3,2019,Observado
1200344,2.1,2007,Projetado
1200344,2.6,2009,Projetado
1200344,3.1,2011,Projetado
1200344,3.4,2013,Projetado
1200344,3.7,2015,Projetado
1200344,4,2017,Projetado
1200344,4.3,2019,Projetado
1200344,4.6,2021,Projetado
1200344,1.9,2005,Observado
1200344,2.8,2007,Observado
1200344,3.7,2009,Observado
1200344,4.3,2011,Observado
1200344,4.5,2013,Observado
1200344,4.9,2015,Observado
1200344,4.7,2017,Observado
1200344,5.4,2019,Observado
1200351,2.2,2007,Projetado
1200351,2.6,2009,Projetado
1200351,3,2011,Projetado
1200351,3.2,2013,Projetado
1200351,3.5,2015,Projetado
1200351,3.8,2017,Projetado
1200351,4.1,2019,Projetado
1200351,4.4,2021,Projetado
1200351,2.2,2005,Observado
1200351,2.5,2007,Observado
1200351,3.1,2009,Observado
1200351,3.5,2011,Observado
1200351,NA,2013,Observado
1200351,4.5,2015,Observado
1200351,4.2,2017,Observado
1200351,4.5,2019,Observado
1200385,2.9,2007,Projetado
1200385,3.2,2009,Projetado
1200385,3.6,2011,Projetado
1200385,3.9,2013,Projetado
1200385,4.2,2015,Projetado
1200385,4.5,2017,Projetado
1200385,4.8,2019,Projetado
1200385,5.1,2021,Projetado
1200385,2.8,2005,Observado
1200385,3.4,2007,Observado
1200385,3.8,2009,Observado
1200385,3.9,2011,Observado
1200385,4.8,2013,Observado
1200385,4.5,2015,Observado
1200385,5.2,2017,Observado
1200385,4.9,2019,Observado
1200393,2.2,2007,Projetado
1200393,2.5,2009,Projetado
1200393,2.9,2011,Projetado
1200393,3.1,2013,Projetado
1200393,3.4,2015,Projetado
1200393,3.7,2017,Projetado
1200393,4,2019,Projetado
1200393,4.3,2021,Projetado
1200393,2.1,2005,Observado
1200393,2.4,2007,Observado
1200393,3.2,2009,Observado
1200393,3.2,2011,Observado
1200393,3.7,2013,Observado
1200393,4.1,2015,Observado
1200393,3.7,2017,Observado
1200393,4.2,2019,Observado
1200401,4,2007,Projetado
1200401,4.3,2009,Projetado
1200401,4.7,2011,Projetado
1200401,5,2013,Projetado
1200401,5.3,2015,Projetado
1200401,5.5,2017,Projetado
1200401,5.8,2019,Projetado
1200401,6.1,2021,Projetado
1200401,3.9,2005,Observado
1200401,4.2,2007,Observado
1200401,4.9,2009,Observado
1200401,4.9,2011,Observado
1200401,5.5,2013,Observado
1200401,5.8,2015,Observado
1200401,6.4,2017,Observado
1200401,6.5,2019,Observado
1200427,2.6,2007,Projetado
1200427,2.9,2009,Projetado
1200427,3.3,2011,Projetado
1200427,3.6,2013,Projetado
1200427,3.9,2015,Projetado
1200427,4.2,2017,Projetado
1200427,4.5,2019,Projetado
1200427,4.8,2021,Projetado
1200427,2.5,2005,Observado
1200427,2.8,2007,Observado
1200427,3.7,2009,Observado
1200427,3.7,2011,Observado
1200427,4.8,2013,Observado
1200427,5.4,2015,Observado
1200427,5.8,2017,Observado
1200427,5.5,2019,Observado
1200435,2.2,2007,Projetado
1200435,2.5,2009,Projetado
1200435,2.9,2011,Projetado
1200435,3.1,2013,Projetado
1200435,3.4,2015,Projetado
1200435,3.7,2017,Projetado
1200435,4,2019,Projetado
1200435,4.4,2021,Projetado
1200435,2.1,2005,Observado
1200435,2.2,2007,Observado
1200435,3.1,2009,Observado
1200435,3.2,2011,Observado
1200435,3.8,2013,Observado
1200435,4.1,2015,Observado
1200435,3.4,2017,Observado
1200435,3.7,2019,Observado
1200450,3.3,2007,Projetado
1200450,3.6,2009,Projetado
1200450,4,2011,Projetado
1200450,4.3,2013,Projetado
1200450,4.6,2015,Projetado
1200450,4.9,2017,Projetado
1200450,5.2,2019,Projetado
1200450,5.5,2021,Projetado
1200450,3.2,2005,Observado
1200450,3.8,2007,Observado
1200450,4.7,2009,Observado
1200450,4.8,2011,Observado
1200450,5.3,2013,Observado
1200450,5.5,2015,Observado
1200450,6.4,2017,Observado
1200450,6.3,2019,Observado
1200500,2.8,2007,Projetado
1200500,3.1,2009,Projetado
1200500,3.5,2011,Projetado
1200500,3.8,2013,Projetado
1200500,4.1,2015,Projetado
1200500,4.4,2017,Projetado
1200500,4.7,2019,Projetado
1200500,5,2021,Projetado
1200500,2.7,2005,Observado
1200500,3,2007,Observado
1200500,3.9,2009,Observado
1200500,4.4,2011,Observado
1200500,4.8,2013,Observado
1200500,5.1,2015,Observado
1200500,5.7,2017,Observado
1200500,5.7,2019,Observado
1200609,2.9,2007,Projetado
1200609,3.2,2009,Projetado
1200609,3.6,2011,Projetado
1200609,3.9,2013,Projetado
1200609,4.2,2015,Projetado
1200609,4.5,2017,Projetado
1200609,4.8,2019,Projetado
1200609,5.1,2021,Projetado
1200609,2.8,2005,Observado
1200609,2.8,2007,Observado
1200609,3.3,2009,Observado
1200609,4,2011,Observado
1200609,4.8,2013,Observado
1200609,4.9,2015,Observado
1200609,5.2,2017,Observado
1200609,5,2019,Observado
1200708,3.1,2007,Projetado
1200708,3.4,2009,Projetado
1200708,3.8,2011,Projetado
1200708,4.1,2013,Projetado
1200708,4.4,2015,Projetado
1200708,4.7,2017,Projetado
1200708,5,2019,Projetado
1200708,5.3,2021,Projetado
1200708,3,2005,Observado
1200708,3,2007,Observado
1200708,3.8,2009,Observado
1200708,4.3,2011,Observado
1200708,4.6,2013,Observado
1200708,5.2,2015,Observado
1200708,5.5,2017,Observado
1200708,5.9,2019,Observado
1200807,3.1,2007,Projetado
1200807,3.5,2009,Projetado
1200807,3.9,2011,Projetado
1200807,4.2,2013,Projetado
1200807,4.4,2015,Projetado
1200807,4.7,2017,Projetado
1200807,5,2019,Projetado
1200807,5.3,2021,Projetado
1200807,3.1,2005,Observado
1200807,2.8,2007,Observado
1200807,3.7,2009,Observado
1200807,3.8,2011,Observado
1200807,4.1,2013,Observado
1200807,4.7,2015,Observado
1200807,5,2017,Observado
1200807,NA,2019,Observado
1300029,2.9,2007,Projetado
1300029,3.3,2009,Projetado
1300029,3.7,2011,Projetado
1300029,4,2013,Projetado
1300029,4.2,2015,Projetado
1300029,4.5,2017,Projetado
1300029,4.8,2019,Projetado
1300029,5.2,2021,Projetado
1300029,2.9,2005,Observado
1300029,3,2007,Observado
1300029,3.8,2009,Observado
1300029,3.7,2011,Observado
1300029,4.2,2013,Observado
1300029,3.6,2015,Observado
1300029,3.7,2017,Observado
1300029,4,2019,Observado
1300060,2.7,2007,Projetado
1300060,3.2,2009,Projetado
1300060,3.7,2011,Projetado
1300060,4,2013,Projetado
1300060,4.3,2015,Projetado
1300060,4.6,2017,Projetado
1300060,4.9,2019,Projetado
1300060,5.2,2021,Projetado
1300060,2.6,2005,Observado
1300060,2.4,2007,Observado
1300060,3.7,2009,Observado
1300060,3.9,2011,Observado
1300060,3.4,2013,Observado
1300060,4,2015,Observado
1300060,4,2017,Observado
1300060,4.4,2019,Observado
1300086,2.8,2007,Projetado
1300086,3.1,2009,Projetado
1300086,3.5,2011,Projetado
1300086,3.8,2013,Projetado
1300086,4.1,2015,Projetado
1300086,4.4,2017,Projetado
1300086,4.7,2019,Projetado
1300086,5,2021,Projetado
1300086,2.7,2005,Observado
1300086,3.6,2007,Observado
1300086,4,2009,Observado
1300086,4.1,2011,Observado
1300086,4.2,2013,Observado
1300086,4.7,2015,Observado
1300086,5,2017,Observado
1300086,5.5,2019,Observado
1300102,2.7,2007,Projetado
1300102,3,2009,Projetado
1300102,3.4,2011,Projetado
1300102,3.7,2013,Projetado
1300102,4,2015,Projetado
1300102,4.3,2017,Projetado
1300102,4.6,2019,Projetado
1300102,4.9,2021,Projetado
1300102,2.7,2005,Observado
1300102,3.6,2007,Observado
1300102,4.1,2009,Observado
1300102,4.4,2011,Observado
1300102,4.2,2013,Observado
1300102,4.8,2015,Observado
1300102,5.3,2017,Observado
1300102,5.2,2019,Observado
1300144,NA,2007,Projetado
1300144,4.2,2009,Projetado
1300144,4.5,2011,Projetado
1300144,4.8,2013,Projetado
1300144,5,2015,Projetado
1300144,5.3,2017,Projetado
1300144,5.6,2019,Projetado
1300144,5.9,2021,Projetado
1300144,NA,2005,Observado
1300144,4,2007,Observado
1300144,4.4,2009,Observado
1300144,4.9,2011,Observado
1300144,5.6,2013,Observado
1300144,NA,2015,Observado
1300144,5.4,2017,Observado
1300144,5.2,2019,Observado
1300201,2.4,2007,Projetado
1300201,2.8,2009,Projetado
1300201,3.3,2011,Projetado
1300201,3.5,2013,Projetado
1300201,3.8,2015,Projetado
1300201,4.1,2017,Projetado
1300201,4.4,2019,Projetado
1300201,4.8,2021,Projetado
1300201,2.3,2005,Observado
1300201,2.3,2007,Observado
1300201,2.8,2009,Observado
1300201,2.6,2011,Observado
1300201,3.8,2013,Observado
1300201,4.7,2015,Observado
1300201,4.5,2017,Observado
1300201,4.2,2019,Observado
1300300,2.6,2007,Projetado
1300300,3,2009,Projetado
1300300,3.5,2011,Projetado
1300300,3.7,2013,Projetado
1300300,4,2015,Projetado
1300300,4.3,2017,Projetado
1300300,4.6,2019,Projetado
1300300,5,2021,Projetado
1300300,2.4,2005,Observado
1300300,2.8,2007,Observado
1300300,3.4,2009,Observado
1300300,3.9,2011,Observado
1300300,4,2013,Observado
1300300,4.5,2015,Observado
1300300,4.8,2017,Observado
1300300,4.9,2019,Observado
1300409,3.2,2007,Projetado
1300409,3.5,2009,Projetado
1300409,3.9,2011,Projetado
1300409,4.2,2013,Projetado
1300409,4.5,2015,Projetado
1300409,4.8,2017,Projetado
1300409,5.1,2019,Projetado
1300409,5.4,2021,Projetado
1300409,3.1,2005,Observado
1300409,3.7,2007,Observado
1300409,4.1,2009,Observado
1300409,3.9,2011,Observado
1300409,4.8,2013,Observado
1300409,4.2,2015,Observado
1300409,4.7,2017,Observado
1300409,4.9,2019,Observado
1300508,3.1,2007,Projetado
1300508,3.4,2009,Projetado
1300508,3.8,2011,Projetado
1300508,4.1,2013,Projetado
1300508,4.4,2015,Projetado
1300508,4.7,2017,Projetado
1300508,5,2019,Projetado
1300508,5.3,2021,Projetado
1300508,3,2005,Observado
1300508,3.7,2007,Observado
1300508,4,2009,Observado
1300508,4.3,2011,Observado
1300508,4.2,2013,Observado
1300508,4.4,2015,Observado
1300508,4.6,2017,Observado
1300508,4.7,2019,Observado
1300607,2.7,2007,Projetado
1300607,3,2009,Projetado
1300607,3.4,2011,Projetado
1300607,3.7,2013,Projetado
1300607,4,2015,Projetado
1300607,4.3,2017,Projetado
1300607,4.6,2019,Projetado
1300607,4.9,2021,Projetado
1300607,2.6,2005,Observado
1300607,2.6,2007,Observado
1300607,3.1,2009,Observado
1300607,3.7,2011,Observado
1300607,3.6,2013,Observado
1300607,4.5,2015,Observado
1300607,4.4,2017,Observado
1300607,4.3,2019,Observado
1300631,2.2,2007,Projetado
1300631,2.7,2009,Projetado
1300631,3.2,2011,Projetado
1300631,3.4,2013,Projetado
1300631,3.7,2015,Projetado
1300631,4,2017,Projetado
1300631,4.4,2019,Projetado
1300631,4.7,2021,Projetado
1300631,2,2005,Observado
1300631,3.1,2007,Observado
1300631,3.6,2009,Observado
1300631,4.8,2011,Observado
1300631,4.9,2013,Observado
1300631,5.3,2015,Observado
1300631,4.6,2017,Observado
1300631,4,2019,Observado
1300680,2.7,2007,Projetado
1300680,3.1,2009,Projetado
1300680,3.5,2011,Projetado
1300680,3.7,2013,Projetado
1300680,4,2015,Projetado
1300680,4.3,2017,Projetado
1300680,4.6,2019,Projetado
1300680,5,2021,Projetado
1300680,2.7,2005,Observado
1300680,3,2007,Observado
1300680,3.3,2009,Observado
1300680,3.9,2011,Observado
1300680,4.2,2013,Observado
1300680,5.1,2015,Observado
1300680,4.6,2017,Observado
1300680,4.5,2019,Observado
1300706,3,2007,Projetado
1300706,3.3,2009,Projetado
1300706,3.7,2011,Projetado
1300706,4,2013,Projetado
1300706,4.3,2015,Projetado
1300706,4.6,2017,Projetado
1300706,4.9,2019,Projetado
1300706,5.2,2021,Projetado
1300706,2.9,2005,Observado
1300706,3.8,2007,Observado
1300706,4.3,2009,Observado
1300706,4.8,2011,Observado
1300706,5.2,2013,Observado
1300706,6.1,2015,Observado
1300706,6.1,2017,Observado
1300706,6,2019,Observado
1300805,2.7,2007,Projetado
1300805,3,2009,Projetado
1300805,3.4,2011,Projetado
1300805,3.7,2013,Projetado
1300805,4,2015,Projetado
1300805,4.3,2017,Projetado
1300805,4.6,2019,Projetado
1300805,4.9,2021,Projetado
1300805,2.7,2005,Observado
1300805,3,2007,Observado
1300805,3.6,2009,Observado
1300805,3.8,2011,Observado
1300805,4.2,2013,Observado
1300805,4.4,2015,Observado
1300805,5.1,2017,Observado
1300805,4.4,2019,Observado
1300839,2.6,2007,Projetado
1300839,3.1,2009,Projetado
1300839,3.6,2011,Projetado
1300839,3.9,2013,Projetado
1300839,4.2,2015,Projetado
1300839,4.5,2017,Projetado
1300839,4.8,2019,Projetado
1300839,5.1,2021,Projetado
1300839,2.5,2005,Observado
1300839,2.8,2007,Observado
1300839,3.8,2009,Observado
1300839,3.5,2011,Observado
1300839,3.4,2013,Observado
1300839,3.6,2015,Observado
1300839,4.7,2017,Observado
1300839,4.1,2019,Observado
1300904,2.6,2007,Projetado
1300904,3.2,2009,Projetado
1300904,3.8,2011,Projetado
1300904,4.1,2013,Projetado
1300904,4.3,2015,Projetado
1300904,4.6,2017,Projetado
1300904,4.9,2019,Projetado
1300904,5.2,2021,Projetado
1300904,2.4,2005,Observado
1300904,3.2,2007,Observado
1300904,3.2,2009,Observado
1300904,3.1,2011,Observado
1300904,3.1,2013,Observado
1300904,3.6,2015,Observado
1300904,3.8,2017,Observado
1300904,3.6,2019,Observado
1301001,2.8,2007,Projetado
1301001,3.1,2009,Projetado
1301001,3.6,2011,Projetado
1301001,3.8,2013,Projetado
1301001,4.1,2015,Projetado
1301001,4.4,2017,Projetado
1301001,4.7,2019,Projetado
1301001,5.1,2021,Projetado
1301001,2.7,2005,Observado
1301001,3.3,2007,Observado
1301001,3.6,2009,Observado
1301001,5,2011,Observado
1301001,4.8,2013,Observado
1301001,4.9,2015,Observado
1301001,4.8,2017,Observado
1301001,5,2019,Observado
1301100,2.8,2007,Projetado
1301100,3.1,2009,Projetado
1301100,3.5,2011,Projetado
1301100,3.8,2013,Projetado
1301100,4.1,2015,Projetado
1301100,4.4,2017,Projetado
1301100,4.7,2019,Projetado
1301100,5,2021,Projetado
1301100,2.8,2005,Observado
1301100,3.3,2007,Observado
1301100,3.5,2009,Observado
1301100,4.2,2011,Observado
1301100,4.1,2013,Observado
1301100,4.3,2015,Observado
1301100,4.8,2017,Observado
1301100,4.6,2019,Observado
1301159,3.1,2007,Projetado
1301159,3.4,2009,Projetado
1301159,3.8,2011,Projetado
1301159,4.1,2013,Projetado
1301159,4.4,2015,Projetado
1301159,4.7,2017,Projetado
1301159,5,2019,Projetado
1301159,5.3,2021,Projetado
1301159,3,2005,Observado
1301159,3.2,2007,Observado
1301159,3,2009,Observado
1301159,NA,2011,Observado
1301159,3.8,2013,Observado
1301159,4.1,2015,Observado
1301159,4.3,2017,Observado
1301159,4.2,2019,Observado
1301209,2.8,2007,Projetado
1301209,3.1,2009,Projetado
1301209,3.5,2011,Projetado
1301209,3.8,2013,Projetado
1301209,4.1,2015,Projetado
1301209,4.4,2017,Projetado
1301209,4.7,2019,Projetado
1301209,5,2021,Projetado
1301209,2.8,2005,Observado
1301209,3,2007,Observado
1301209,3.6,2009,Observado
1301209,4.2,2011,Observado
1301209,4.3,2013,Observado
1301209,4.2,2015,Observado
1301209,4.6,2017,Observado
1301209,4.6,2019,Observado
1301308,2.7,2007,Projetado
1301308,3.1,2009,Projetado
1301308,3.5,2011,Projetado
1301308,3.8,2013,Projetado
1301308,4.1,2015,Projetado
1301308,4.4,2017,Projetado
1301308,4.7,2019,Projetado
1301308,5,2021,Projetado
1301308,2.6,2005,Observado
1301308,3.2,2007,Observado
1301308,3.9,2009,Observado
1301308,3.8,2011,Observado
1301308,4.2,2013,Observado
1301308,4.4,2015,Observado
1301308,4.6,2017,Observado
1301308,4.6,2019,Observado
1301407,2.4,2007,Projetado
1301407,2.8,2009,Projetado
1301407,3.1,2011,Projetado
1301407,3.4,2013,Projetado
1301407,3.7,2015,Projetado
1301407,4,2017,Projetado
1301407,4.3,2019,Projetado
1301407,4.6,2021,Projetado
1301407,2.4,2005,Observado
1301407,3.2,2007,Observado
1301407,4.2,2009,Observado
1301407,4.5,2011,Observado
1301407,5,2013,Observado
1301407,4.9,2015,Observado
1301407,4.5,2017,Observado
1301407,4.5,2019,Observado
1301506,1.8,2007,Projetado
1301506,2.6,2009,Projetado
1301506,3.2,2011,Projetado
1301506,3.5,2013,Projetado
1301506,3.8,2015,Projetado
1301506,4.1,2017,Projetado
1301506,4.4,2019,Projetado
1301506,4.7,2021,Projetado
1301506,1.5,2005,Observado
1301506,3,2007,Observado
1301506,3.2,2009,Observado
1301506,4.2,2011,Observado
1301506,4.2,2013,Observado
1301506,4.9,2015,Observado
1301506,3.7,2017,Observado
1301506,3.3,2019,Observado
1301605,2.4,2007,Projetado
1301605,3,2009,Projetado
1301605,3.5,2011,Projetado
1301605,3.7,2013,Projetado
1301605,4,2015,Projetado
1301605,4.3,2017,Projetado
1301605,4.6,2019,Projetado
1301605,5,2021,Projetado
1301605,2.3,2005,Observado
1301605,3.7,2007,Observado
1301605,4.8,2009,Observado
1301605,3.2,2011,Observado
1301605,2.8,2013,Observado
1301605,3.5,2015,Observado
1301605,3.1,2017,Observado
1301605,3.6,2019,Observado
1301654,2.9,2007,Projetado
1301654,3.2,2009,Projetado
1301654,3.6,2011,Projetado
1301654,3.9,2013,Projetado
1301654,4.2,2015,Projetado
1301654,4.5,2017,Projetado
1301654,4.8,2019,Projetado
1301654,5.1,2021,Projetado
1301654,2.8,2005,Observado
1301654,2.5,2007,Observado
1301654,2.8,2009,Observado
1301654,3.4,2011,Observado
1301654,3.7,2013,Observado
1301654,4.2,2015,Observado
1301654,4.1,2017,Observado
1301654,3.9,2019,Observado
1301704,2.8,2007,Projetado
1301704,3.1,2009,Projetado
1301704,3.5,2011,Projetado
1301704,3.8,2013,Projetado
1301704,4.1,2015,Projetado
1301704,4.4,2017,Projetado
1301704,4.7,2019,Projetado
1301704,5,2021,Projetado
1301704,2.7,2005,Observado
1301704,3.4,2007,Observado
1301704,3.8,2009,Observado
1301704,4.4,2011,Observado
1301704,4.7,2013,Observado
1301704,4.6,2015,Observado
1301704,4.5,2017,Observado
1301704,4.4,2019,Observado
1301803,2.3,2007,Projetado
1301803,2.8,2009,Projetado
1301803,3.2,2011,Projetado
1301803,3.5,2013,Projetado
1301803,3.8,2015,Projetado
1301803,4.1,2017,Projetado
1301803,4.4,2019,Projetado
1301803,4.7,2021,Projetado
1301803,2.2,2005,Observado
1301803,2.4,2007,Observado
1301803,3.1,2009,Observado
1301803,3.7,2011,Observado
1301803,3.1,2013,Observado
1301803,3.8,2015,Observado
1301803,3.7,2017,Observado
1301803,3.8,2019,Observado
1301852,2.6,2007,Projetado
1301852,2.9,2009,Projetado
1301852,3.3,2011,Projetado
1301852,3.6,2013,Projetado
1301852,3.9,2015,Projetado
1301852,4.2,2017,Projetado
1301852,4.5,2019,Projetado
1301852,4.8,2021,Projetado
1301852,2.6,2005,Observado
1301852,2.9,2007,Observado
1301852,3.4,2009,Observado
1301852,3.7,2011,Observado
1301852,3.9,2013,Observado
1301852,4.4,2015,Observado
1301852,4.5,2017,Observado
1301852,5,2019,Observado
1301902,2.6,2007,Projetado
1301902,2.9,2009,Projetado
1301902,3.3,2011,Projetado
1301902,3.6,2013,Projetado
1301902,3.9,2015,Projetado
1301902,4.2,2017,Projetado
1301902,4.5,2019,Projetado
1301902,4.8,2021,Projetado
1301902,2.6,2005,Observado
1301902,3.3,2007,Observado
1301902,3.5,2009,Observado
1301902,4.2,2011,Observado
1301902,4.7,2013,Observado
1301902,5,2015,Observado
1301902,5.7,2017,Observado
1301902,5.3,2019,Observado
1301951,1.8,2007,Projetado
1301951,2.5,2009,Projetado
1301951,3.1,2011,Projetado
1301951,3.3,2013,Projetado
1301951,3.6,2015,Projetado
1301951,3.9,2017,Projetado
1301951,4.2,2019,Projetado
1301951,4.6,2021,Projetado
1301951,1.6,2005,Observado
1301951,2.8,2007,Observado
1301951,5.2,2009,Observado
1301951,5.1,2011,Observado
1301951,3.5,2013,Observado
1301951,3.5,2015,Observado
1301951,4.4,2017,Observado
1301951,3.3,2019,Observado
1302009,2.8,2007,Projetado
1302009,3.2,2009,Projetado
1302009,3.6,2011,Projetado
1302009,3.8,2013,Projetado
1302009,4.1,2015,Projetado
1302009,4.4,2017,Projetado
1302009,4.7,2019,Projetado
1302009,5,2021,Projetado
1302009,2.8,2005,Observado
1302009,3.8,2007,Observado
1302009,4.3,2009,Observado
1302009,4.4,2011,Observado
1302009,4.9,2013,Observado
